"participant","accuracy","rt","stimulus","age","gender"
19,"1","585","wrong",38,"female"
19,"1","507","definite",38,"female"
19,"1","623","inexact",38,"female"
19,"1","571","incorrect",38,"female"
19,"1","451","correct",38,"female"
19,"1","570","no",38,"female"
19,"1","419","right",38,"female"
19,"1","545","accurate",38,"female"
19,"1","467","sure",38,"female"
19,"1","647","no",38,"female"
19,"1","575","valid",38,"female"
19,"0","898","deny",38,"female"
19,"1","556","wrong",38,"female"
19,"1","556","invalid",38,"female"
19,"0","1177","definite",38,"female"
19,"1","795","inexact",38,"female"
19,"1","668","untrue",38,"female"
19,"1","531","valid",38,"female"
19,"1","775","incorrect",38,"female"
19,"1","656","accurate",38,"female"
19,"1","583","right",38,"female"
19,"1","572","inaccurate",38,"female"
19,"1","855","invalid",38,"female"
19,"1","701","inexact",38,"female"
19,"1","496","yes",38,"female"
19,"1","582","incorrect",38,"female"
19,"1","568","wrong",38,"female"
19,"1","524","correct",38,"female"
19,"1","645","confirm",38,"female"
19,"1","742","sure",38,"female"
19,"1","561","yes",38,"female"
19,"1","614","deny",38,"female"
19,"1","572","untrue",38,"female"
19,"1","545","sure",38,"female"
19,"1","607","right",38,"female"
19,"1","637","valid",38,"female"
19,"1","524","accurate",38,"female"
19,"1","519","confirm",38,"female"
19,"1","701","inaccurate",38,"female"
19,"1","840","no",38,"female"
19,"1","1273","definite",38,"female"
19,"1","552","correct",38,"female"
19,"1","960","incorrect",38,"female"
19,"0","1734","correct",38,"female"
19,"1","539","wrong",38,"female"
19,"1","522","right",38,"female"
19,"1","526","definite",38,"female"
19,"1","511","valid",38,"female"
19,"1","562","untrue",38,"female"
19,"1","497","accurate",38,"female"
19,"0","1170","deny",38,"female"
19,"1","453","yes",38,"female"
19,"1","578","confirm",38,"female"
19,"1","569","inexact",38,"female"
19,"1","573","sure",38,"female"
19,"1","549","invalid",38,"female"
19,"1","441","confirm",38,"female"
19,"1","587","yes",38,"female"
19,"1","520","no",38,"female"
19,"1","654","inaccurate",38,"female"
19,"0","933","invalid",38,"female"
19,"1","494","wrong",38,"female"
19,"1","603","valid",38,"female"
19,"1","574","right",38,"female"
19,"1","764","inaccurate",38,"female"
19,"1","619","correct",38,"female"
19,"1","521","inexact",38,"female"
19,"1","575","incorrect",38,"female"
19,"1","752","deny",38,"female"
19,"1","634","definite",38,"female"
19,"1","549","untrue",38,"female"
19,"1","584","no",38,"female"
19,"1","546","untrue",38,"female"
19,"1","495","accurate",38,"female"
19,"1","476","sure",38,"female"
19,"1","492","inexact",38,"female"
19,"1","557","no",38,"female"
19,"1","591","incorrect",38,"female"
19,"0","1212","deny",38,"female"
19,"1","509","inaccurate",38,"female"
19,"1","509","correct",38,"female"
19,"1","705","valid",38,"female"
19,"1","447","yes",38,"female"
19,"1","489","accurate",38,"female"
19,"1","503","right",38,"female"
19,"1","516","confirm",38,"female"
19,"1","505","definite",38,"female"
19,"1","571","wrong",38,"female"
19,"1","547","invalid",38,"female"
19,"1","593","wrong",38,"female"
19,"1","530","sure",38,"female"
19,"1","630","confirm",38,"female"
19,"1","502","untrue",38,"female"
19,"1","632","right",38,"female"
19,"1","605","no",38,"female"
19,"1","540","yes",38,"female"
19,"1","620","deny",38,"female"
19,"1","687","incorrect",38,"female"
19,"1","584","invalid",38,"female"
19,"1","574","accurate",38,"female"
19,"1","988","valid",38,"female"
19,"1","606","correct",38,"female"
19,"1","741","inaccurate",38,"female"
19,"1","634","inexact",38,"female"
19,"1","551","inexact",38,"female"
19,"1","570","sure",38,"female"
19,"1","563","deny",38,"female"
19,"1","630","definite",38,"female"
19,"1","609","right",38,"female"
19,"0","892","correct",38,"female"
19,"1","721","accurate",38,"female"
19,"1","588","definite",38,"female"
19,"1","573","wrong",38,"female"
19,"1","537","untrue",38,"female"
19,"1","515","sure",38,"female"
19,"1","543","confirm",38,"female"
19,"1","431","yes",38,"female"
19,"1","549","invalid",38,"female"
19,"1","668","incorrect",38,"female"
19,"1","787","no",38,"female"
19,"1","592","valid",38,"female"
19,"1","588","inaccurate",38,"female"
19,"1","1072","inexact",38,"female"
19,"1","546","accurate",38,"female"
19,"1","516","invalid",38,"female"
19,"1","496","wrong",38,"female"
19,"1","643","sure",38,"female"
19,"1","495","untrue",38,"female"
19,"1","493","correct",38,"female"
19,"1","560","inaccurate",38,"female"
19,"0","822","no",38,"female"
19,"1","432","yes",38,"female"
19,"1","624","valid",38,"female"
19,"1","459","confirm",38,"female"
19,"1","631","deny",38,"female"
19,"1","572","incorrect",38,"female"
19,"0","927","definite",38,"female"
19,"1","485","right",38,"female"
19,"1","501","correct",38,"female"
19,"0","1329","incorrect",38,"female"
19,"1","482","accurate",38,"female"
19,"1","488","sure",38,"female"
19,"1","489","wrong",38,"female"
19,"1","562","valid",38,"female"
19,"1","615","deny",38,"female"
19,"1","573","no",38,"female"
19,"0","957","definite",38,"female"
19,"1","563","inexact",38,"female"
19,"1","604","invalid",38,"female"
19,"1","564","inaccurate",38,"female"
19,"1","540","confirm",38,"female"
19,"1","542","right",38,"female"
19,"1","515","untrue",38,"female"
19,"1","587","inexact",38,"female"
19,"1","556","no",38,"female"
19,"1","532","deny",38,"female"
19,"1","492","yes",38,"female"
19,"1","500","confirm",38,"female"
19,"1","522","wrong",38,"female"
19,"1","545","definite",38,"female"
19,"1","461","untrue",38,"female"
19,"1","522","accurate",38,"female"
19,"1","581","sure",38,"female"
19,"1","467","incorrect",38,"female"
19,"1","502","right",38,"female"
19,"1","561","invalid",38,"female"
19,"1","659","inaccurate",38,"female"
19,"1","568","inexact",38,"female"
19,"0","933","untrue",38,"female"
19,"1","491","valid",38,"female"
19,"1","637","deny",38,"female"
19,"1","574","correct",38,"female"
19,"1","600","incorrect",38,"female"
19,"1","616","invalid",38,"female"
19,"1","506","yes",38,"female"
19,"1","554","wrong",38,"female"
19,"1","609","inaccurate",38,"female"
19,"1","567","no",38,"female"
19,"0","1036","accurate",38,"female"
19,"1","690","inexact",38,"female"
19,"1","1214","right",38,"female"
19,"1","687","definite",38,"female"
19,"1","656","valid",38,"female"
19,"1","1132","incorrect",38,"female"
19,"1","670","sure",38,"female"
19,"1","558","correct",38,"female"
19,"1","494","no",38,"female"
19,"1","615","inaccurate",38,"female"
19,"1","568","confirm",38,"female"
19,"1","535","yes",38,"female"
19,"1","687","accurate",38,"female"
19,"1","557","sure",38,"female"
19,"1","631","invalid",38,"female"
19,"1","762","definite",38,"female"
19,"1","595","untrue",38,"female"
19,"1","585","right",38,"female"
19,"1","613","yes",38,"female"
19,"1","608","wrong",38,"female"
19,"0","735","confirm",38,"female"
19,"1","527","deny",38,"female"
19,"1","574","correct",38,"female"
19,"1","722","valid",38,"female"
8,"1","984","sure",53,"female"
8,"1","485","wrong",53,"female"
8,"1","558","confirm",53,"female"
8,"1","561","untrue",53,"female"
8,"1","635","inexact",53,"female"
8,"1","476","inaccurate",53,"female"
8,"1","448","yes",53,"female"
8,"1","473","right",53,"female"
8,"1","518","definite",53,"female"
8,"1","507","deny",53,"female"
8,"1","566","no",53,"female"
8,"1","530","invalid",53,"female"
8,"0","932","incorrect",53,"female"
8,"1","596","deny",53,"female"
8,"1","469","correct",53,"female"
8,"1","682","valid",53,"female"
8,"1","516","accurate",53,"female"
8,"1","539","invalid",53,"female"
8,"1","598","confirm",53,"female"
8,"1","570","untrue",53,"female"
8,"0","888","valid",53,"female"
8,"1","600","right",53,"female"
8,"1","565","correct",53,"female"
8,"1","464","yes",53,"female"
8,"1","573","no",53,"female"
8,"1","525","definite",53,"female"
8,"1","740","inaccurate",53,"female"
8,"0","782","accurate",53,"female"
8,"1","625","sure",53,"female"
8,"1","496","wrong",53,"female"
8,"1","554","yes",53,"female"
8,"0","732","incorrect",53,"female"
8,"1","558","inexact",53,"female"
8,"1","625","accurate",53,"female"
8,"1","587","valid",53,"female"
8,"0","670","deny",53,"female"
8,"1","637","invalid",53,"female"
8,"1","524","no",53,"female"
8,"1","516","correct",53,"female"
8,"1","600","wrong",53,"female"
8,"1","499","right",53,"female"
8,"1","541","confirm",53,"female"
8,"1","430","untrue",53,"female"
8,"1","545","definite",53,"female"
8,"1","571","sure",53,"female"
8,"0","749","correct",53,"female"
8,"1","655","valid",53,"female"
8,"1","652","inexact",53,"female"
8,"1","571","inaccurate",53,"female"
8,"1","524","right",53,"female"
8,"1","721","accurate",53,"female"
8,"1","697","incorrect",53,"female"
8,"1","639","definite",53,"female"
8,"1","700","untrue",53,"female"
8,"1","573","sure",53,"female"
8,"1","498","confirm",53,"female"
8,"1","500","yes",53,"female"
8,"1","574","deny",53,"female"
8,"1","474","wrong",53,"female"
8,"1","619","definite",53,"female"
8,"1","416","confirm",53,"female"
8,"1","477","right",53,"female"
8,"1","604","inaccurate",53,"female"
8,"1","650","no",53,"female"
